Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"67882","2020-02-11 10:05:43","1","48","<machine-learning><deep-learning><prediction><predict>","1",""
"67883","2020-02-11 10:08:22","1","539","<python><data-cleaning><pyspark>","2",""
"67884","2020-02-11 10:21:58","0","44","<machine-learning><python><deep-learning><machine-learning-model><text-generation>","1",""
"67885","2020-02-11 10:36:15","0","26","<computer-vision><algorithms>","1",""
"67890","2020-02-11 12:37:27","2","631","<python><cross-validation><python-3.x><gridsearchcv>","1","1"
"67892","2020-02-11 13:33:54","3","235","<scikit-learn><multilabel-classification>","1",""
"67894","2020-02-11 13:43:42","-1","179","<machine-learning><time-series><missing-data><data-imputation>","1",""
"67898","2020-02-11 14:46:01","2","178","<deep-learning><neural-network><cnn><computer-vision><convolutional-neural-network>","1","1"
"67900","2020-02-11 14:56:31","1","39","<python><scikit-learn><k-means>","1",""
"67903","2020-02-11 15:30:24","0","88","<data-imputation><survival-analysis>","1",""
"67914","2020-02-11 19:10:10","3","1425","<nlp><word-embeddings><natural-language-process><bert><language-model>","2","1"
"67921","2020-02-11 23:02:32","1","268","<machine-learning><cross-validation>","1","1"
"67922","2020-02-11 23:50:24","1","32","<prediction><evaluation><performance><metric><ranking>","1",""
"67930","2020-02-12 01:54:16","1","315","<machine-learning><deep-learning><gan><generative-models>","2",""
"67933","2020-02-12 02:30:54","0","97","<deep-learning>","1",""
"67936","2020-02-12 03:34:54","3","47","<machine-learning><predictive-modeling><forecasting>","2","1"
"67937","2020-02-12 03:53:00","1","30","<machine-learning><training><computer-vision>","2",""
"67942","2020-02-12 05:33:57","0","35","<machine-learning><natural-language-process><corpus>","1","1"
"67945","2020-02-12 07:34:28","1","251","<machine-learning><neural-network><deep-learning><classification><image-recognition>","1",""
"67946","2020-02-12 08:35:25","1","20","<regression><mlp><theory><experiments>","0",""
"67950","2020-02-12 09:43:08","1","39","<deep-learning><computer-vision><convolution><image-segmentation>","1",""
"78321","2020-07-26 09:54:38","0","23","<kernel><reference-request><gaussian>","0",""
"78322","2020-07-26 10:54:37","0","47","<python><nlp><computer-vision><ocr><image-segmentation>","0",""
"78324","2020-07-26 11:03:50","1","52","<clustering><k-means>","1",""
"78329","2020-07-26 12:42:58","1","15","<mutual-information>","0","1"
"78331","2020-07-26 13:23:15","0","41","<machine-learning><image-segmentation>","0",""
"78336","2020-07-26 14:31:09","0","111","<neural-network><deep-learning><keras><regression><cnn>","0",""
"78340","2020-07-26 15:19:50","5","417","<naive-bayes-algorithim>","1",""
"78341","2020-07-26 16:08:05","2","71","<regularization>","2","1"
"78343","2020-07-26 16:50:47","0","12","<tensorflow><rnn>","0",""
"78344","2020-07-26 19:22:06","1","31","<accuracy><explainable-ai>","1",""
"78345","2020-07-26 19:41:28","0","39","<clustering><k-means><evaluation>","1",""
"78348","2020-07-27 00:31:29","1","30","<python><time-series>","0",""
"78349","2020-07-27 01:10:46","0","38","<machine-learning-model><k-nn><self-study><non-parametric>","1","1"
"78350","2020-07-27 01:21:55","0","144","<machine-learning><boosting><gridsearchcv>","0",""
"78353","2020-07-27 05:24:00","0","39","<visualization><matplotlib><plotting><heatmap>","1",""
"78355","2020-07-27 06:00:55","0","52","<visualization><windows>","1",""
"78360","2020-07-27 08:51:18","2","168","<gradient-descent>","2",""
"78363","2020-07-27 09:16:01","1","37","<machine-learning><backpropagation>","0",""
"78365","2020-07-27 10:25:23","0","19","<machine-learning><loss-function>","0",""
"78369","2020-07-27 11:51:16","1","90","<machine-learning><cnn><accuracy><overfitting>","2",""
"78371","2020-07-27 12:54:28","1","151","<nlp><word-embeddings><word2vec><transfer-learning><named-entity-recognition>","1",""
"78373","2020-07-27 14:13:46","0","65","<keras>","0",""
"78374","2020-07-27 14:40:43","0","217","<python><error-handling><web-scraping>","1",""
"78376","2020-07-27 15:21:25","1","50","<decision-trees><multiclass-classification><math><mathematics><adaboost>","1",""
"78377","2020-07-27 15:33:12","2","75","<text-mining><pattern-recognition><grammar-inference>","2",""
"78378","2020-07-27 17:36:45","0","62","<clustering><k-means><hyperparameter><dbscan>","1",""
"78380","2020-07-27 18:28:47","0","42","<machine-learning><scikit-learn><nlp><feature-scaling>","1",""
"78383","2020-07-27 19:49:49","0","55","<xgboost><boosting><natural-gradient-boosting>","1",""
"78388","2020-07-27 21:45:07","0","181","<keras><tensorflow><lstm><rnn><parameter>","2",""
"78390","2020-07-27 23:19:54","1","54","<python><neural-network><word2vec><natural-language-process><semantic-similarity>","1",""
"78391","2020-07-27 23:21:49","1","23","<time-series><regression><graphs>","0","1"
"78397","2020-07-28 02:52:29","0","17","<tensorflow><preprocessing><audio-recognition><speech-to-text>","0",""
"78399","2020-07-28 04:52:34","0","17","<anomaly-detection><natural-language-process><graphs><graph-neural-network><knowledge-graph>","0",""
"78400","2020-07-28 06:00:11","0","80","<python><classification>","0",""
"78401","2020-07-28 06:12:47","0","189","<regression><linear-regression><logistic-regression><overfitting>","1",""
"78403","2020-07-28 07:25:49","0","13","<machine-learning><deep-learning><cnn><unsupervised-learning><autoencoder>","0",""
"78404","2020-07-28 07:26:07","0","54","<machine-learning><xgboost>","0",""
"78405","2020-07-28 07:38:19","3","1476","<machine-learning><deep-learning><keras><tensorflow><data-science-model>","1",""
"78408","2020-07-28 08:36:54","0","34","<nlp><word2vec><gensim><cosine-distance><vector-space-models>","0",""
"78410","2020-07-28 10:02:37","1","76","<machine-learning><python>","1",""
"78412","2020-07-28 10:43:46","2","396","<python><nlp><natural-language-process><named-entity-recognition><spacy>","1",""
"78413","2020-07-28 11:04:11","2","39","<dataset><class-imbalance><active-learning>","0","1"
"78414","2020-07-28 11:05:04","0","29","<machine-learning><classification><regression><class-imbalance><ab-test>","0",""
"78415","2020-07-28 11:38:02","0","12","<neural-network><graph-neural-network>","0",""
"78419","2020-07-28 13:22:32","0","30","<python><probability>","1",""
"78425","2020-07-28 14:23:35","0","30","<data-analysis><marketing>","1",""
"78429","2020-07-28 14:36:32","1","49","<cnn><loss-function><image-segmentation><multi-output>","1",""
"78431","2020-07-28 14:54:06","2","91","<machine-learning><deep-learning><classification><nlp>","1",""
"78436","2020-07-28 15:58:04","0","199","<machine-learning><python><svm><auc><roc>","2",""
"78437","2020-07-28 16:14:19","1","212","<time-series><dataset><lstm><forecasting>","2",""
"78438","2020-07-28 16:36:01","0","43","<machine-learning><r><dataset><statistics><supervised-learning>","0",""
"67955","2020-02-12 10:08:45","1","56","<unsupervised-learning><word-embeddings><similarity><similar-documents><semantic-similarity>","0",""
"67959","2020-02-12 10:44:35","0","125","<machine-learning><keras><tensorflow><image-classification><image-preprocessing>","1",""
"67962","2020-02-12 11:16:46","3","117","<neural-network><keras><lstm><sequence-to-sequence><machine-translation>","2","1"
"67963","2020-02-12 11:19:19","0","30","<feature-selection><probability><theory>","1",""
"67967","2020-02-12 12:20:09","2","86","<machine-learning><dataset><natural-language-process><speech-to-text>","2",""
"67971","2020-02-12 13:19:43","0","1528","<pandas><dataframe><matplotlib>","1","0"
"67972","2020-02-12 13:47:20","2","29","<python><image-preprocessing><convolutional-neural-network>","0",""
"67974","2020-02-12 14:46:49","0","97","<machine-learning><scikit-learn><k-means>","3",""
"67981","2020-02-12 15:50:48","1","55","<python><classification><prediction><naive-bayes-classifier><implementation>","1",""
"67983","2020-02-12 16:09:57","0","175","<python><classification><scikit-learn><logistic-regression>","2",""
"67984","2020-02-12 16:12:59","1","32","<nlp><transformer><text-generation><openai-gpt>","0",""
"67989","2020-02-12 17:57:02","2","5731","<python><dataframe><tokenization>","1",""
"67993","2020-02-12 21:07:05","1","32","<machine-learning><deep-learning><classification><deep-network><finetuning>","0","1"
"67996","2020-02-12 21:37:28","2","82","<machine-learning><scikit-learn>","2",""
"67997","2020-02-12 21:46:07","2","15","<logistic-regression><svm><probability><auc>","0",""
"68005","2020-02-13 06:42:33","2","137","<machine-learning><deep-learning><data-mining><predictive-modeling><training>","2",""
"68009","2020-02-13 08:26:33","-4","58","<machine-learning><neural-network><data-science-model>","1",""
"68014","2020-02-13 11:43:45","1","32","<keras><lstm><recurrent-neural-net><mxnet>","1",""
"68016","2020-02-13 12:48:01","0","1554","<nlp><data><preprocessing><word-embeddings><word2vec>","1",""
"68020","2020-02-13 14:09:33","1","362","<neural-network><nlp><autoencoder><transformer><attention-mechanism>","1","1"
"68022","2020-02-13 14:10:37","1","21","<python><scikit-learn><statistics><data-science-model><categorical-data>","0",""
"68025","2020-02-13 15:16:03","2","277","<tensorflow><nlp><word-embeddings>","1",""
"68026","2020-02-13 15:47:23","2","27","<machine-learning><scikit-learn><time-series><regression><predictive-modeling>","1",""
"68027","2020-02-13 16:01:16","1","34","<data-mining><text-mining>","0",""
"68034","2020-02-13 17:27:49","1","145","<clustering><data><prediction>","2",""
"68035","2020-02-13 17:29:24","1","58","<nlp><text-generation>","0",""
"68045","2020-02-13 19:27:40","1","234","<deep-learning><cnn><terminology><math>","1",""
"68046","2020-02-13 20:30:18","1","59","<cross-validation><accuracy><overfitting>","1",""
"68053","2020-02-13 23:53:18","1","18","<random-forest><xgboost><class-imbalance>","1",""
"68056","2020-02-14 01:09:37","0","23","<multiclass-classification><class-imbalance><sampling>","1",""
"68057","2020-02-14 01:24:23","2","142","<machine-learning><python><scikit-learn><time-series><regression>","2","0"
"68058","2020-02-14 01:37:49","3","344","<machine-learning><gradient-descent><matplotlib><plotting><mini-batch-gradient-descent>","0",""
"68060","2020-02-14 03:27:13","4","91","<classification><dataset><clustering>","2",""
"68061","2020-02-14 05:15:48","2","38","<convolution>","0",""
"68074","2020-02-14 10:06:10","3","211","<nlp><word-embeddings><one-hot-encoding>","1","1"
"68075","2020-02-14 10:06:11","0","45","<machine-learning><correlation>","3",""
"68076","2020-02-14 10:20:18","1","52","<neural-network><predictive-modeling><feature-selection><predictor-importance>","0","1"
"68082","2020-02-14 12:01:07","2","981","<python><nlp><bert>","2",""
"68083","2020-02-14 12:18:15","1","32","<tensorflow><gpu>","1",""
"68086","2020-02-14 13:18:54","2","20","<machine-learning><data-science-model><encoding><efficiency><categorical-encoding>","1","1"
"68087","2020-02-14 13:30:23","1","524","<machine-learning><python><pandas><apache-spark><implementation>","2",""
"68089","2020-02-14 14:03:35","1","20","<keras><tensorflow><lstm><rnn><sequence-to-sequence>","0",""
"68091","2020-02-14 14:52:12","2","211","<python><k-means><anomaly-detection>","1",""
"68093","2020-02-14 15:21:27","1","825","<machine-learning><pandas><random-forest><accuracy><ipython>","2",""
"68095","2020-02-14 15:27:55","4","3863","<deep-learning><keras><lstm><feature-selection><features>","1","2"
"78449","2020-07-28 20:16:08","0","42","<python><scikit-learn><multiclass-classification><confusion-matrix><convolutional-neural-network>","0",""
"78450","2020-07-28 20:16:46","0","132","<neural-network><gradient-descent><backpropagation>","2",""
"78451","2020-07-28 21:12:04","1","23","<machine-learning><clustering><unsupervised-learning>","1",""
"78453","2020-07-28 22:38:22","0","16","<bigdata><autoencoder>","0",""
"78458","2020-07-29 00:54:48","1","94","<data>","2",""
"78460","2020-07-29 02:22:37","0","15","<transformer><machine-translation><text-generation><bart><pretraining>","1",""
"78464","2020-07-29 05:21:55","1","28","<linear-regression><encoding><stata>","1",""
"78466","2020-07-29 05:52:16","0","27","<machine-learning><neural-network><normalization><activation-function>","0",""
"78468","2020-07-29 06:19:52","0","25","<deep-learning><classification>","1",""
"78469","2020-07-29 06:21:31","0","419","<machine-learning><regression><clustering><statistics><density-estimation>","3",""
"78474","2020-07-29 07:50:57","3","45","<machine-learning><classification><semi-supervised-learning>","1",""
"78478","2020-07-29 09:11:47","0","28","<machine-learning><python><keras><regression><neural>","0",""
"78483","2020-07-29 10:17:31","0","24","<python><deep-learning><nlp><named-entity-recognition>","0",""
"78485","2020-07-29 10:52:53","0","68","<python><tensorflow><anaconda>","1",""
"78489","2020-07-29 13:31:38","0","371","<python><neural-network><scikit-learn><mlp>","2","1"
"78491","2020-07-29 13:49:16","1","68","<clustering><pca>","1",""
"78492","2020-07-29 13:53:47","2","53","<machine-learning><classification><random-forest>","1",""
"78495","2020-07-29 16:10:30","0","331","<python><error-handling><web-scraping>","2",""
"78497","2020-07-29 17:25:31","0","118","<python><scikit-learn><hyperparameter-tuning><mlp><grid-search>","1",""
"78499","2020-07-29 17:53:48","7","447","<visualization>","1","2"
"78504","2020-07-29 19:09:10","0","37","<classification><keras><time-series><prediction><sequence>","0",""
"78509","2020-07-29 20:45:18","1","67","<scikit-learn>","1",""
"78511","2020-07-30 00:17:36","0","74","<svm><gridsearchcv>","2",""
"78512","2020-07-30 01:38:41","2","27","<neural-network><classification><feature-selection>","0","2"
"78513","2020-07-30 05:28:13","1","54","<machine-learning><python><deep-learning><gradient-descent><gradient>","1",""
"68098","2020-02-14 15:53:13","2","38","<machine-learning><python><decision-trees><machine-learning-model>","1",""
"68100","2020-02-14 16:37:38","1","33","<machine-learning><data-science-model>","0",""
"68102","2020-02-14 17:23:00","1","75","<machine-learning><scikit-learn><pca><dimensionality-reduction>","1",""
"68106","2020-02-14 18:39:21","1","41","<neural-network><training><gpu><tpu>","0","1"
"68112","2020-02-14 19:42:41","1","43","<python><neural-network><image-classification><image-recognition>","0",""
"68114","2020-02-14 21:08:06","1","34","<machine-learning><python><experiments>","0",""
"68115","2020-02-14 22:59:14","1","19","<neural-network><time-series><forecasting>","0",""
"68116","2020-02-15 01:03:31","2","64","<nlp><word-embeddings><graphs>","0","1"
"68117","2020-02-15 01:42:40","1","20","<markov-process>","0",""
"68119","2020-02-15 06:28:41","6","32","<regression><predictive-modeling><predictor-importance>","1",""
"68122","2020-02-15 09:05:51","1","60","<spearmans-rank-correlation>","1",""
"68125","2020-02-15 11:44:54","0","23","<python><classification><data-analysis><kaggle><competitions>","1",""
"68128","2020-02-15 12:59:11","0","21","<clustering><sparsity>","1",""
"68131","2020-02-15 14:38:54","1","34","<mnist>","0",""
"68136","2020-02-15 16:17:55","1","68","<scikit-learn><pipelines>","2",""
"68138","2020-02-15 18:15:06","1","95","<machine-learning><discriminant-analysis>","2",""
"68139","2020-02-15 18:45:09","1","42","<machine-learning><classification><logistic-regression><gradient-descent>","1",""
"68142","2020-02-15 19:04:09","1","17","<matlab><version-control>","0",""
"68144","2020-02-15 20:52:32","1","17","<regression><partial-least-squares>","0","0"
"68145","2020-02-15 21:43:08","0","18","<keras>","0",""
"68146","2020-02-15 22:03:10","1","31","<neural-network><optimization>","1",""
"68147","2020-02-15 22:05:08","1","24","<random-forest><decision-trees>","1",""
"68151","2020-02-15 22:58:11","0","28","<python><pandas>","1",""
"68153","2020-02-16 01:56:45","1","28","<classification><prediction><time>","1",""
"68155","2020-02-16 03:28:36","6","3470","<deep-learning><nlp>","2","1"
"68161","2020-02-16 07:06:30","1","42","<neural-network><cnn><training><image-preprocessing><convolutional-neural-network>","1",""
"68162","2020-02-16 08:37:50","2","75","<neural-network><feature-selection><decision-trees><feature-engineering><correlation>","1",""
"78514","2020-07-30 06:05:09","0","37","<machine-learning><python><time-series><multivariate-distribution>","2",""
"78515","2020-07-30 06:17:37","0","65","<python><feature-extraction><transfer-learning>","1",""
"78520","2020-07-30 07:31:17","1","87","<recommender-system><autoencoder><overfitting><data-augmentation><noisification>","0",""
"78522","2020-07-30 07:39:35","0","42","<python><scikit-learn><image-classification><svm><feature-extraction>","1",""
"78526","2020-07-30 07:53:49","1","153","<scikit-learn><clustering>","1",""
"78527","2020-07-30 08:58:30","1","38","<game>","1",""
"78534","2020-07-30 11:38:23","0","29","<neural-network>","1",""
"78535","2020-07-30 11:44:44","1","77","<machine-learning><python><classification><weighted-data>","1",""
"78536","2020-07-30 12:09:19","0","44","<python><accuracy><overfitting><convolutional-neural-network>","0",""
"78540","2020-07-30 13:52:19","0","118","<machine-learning><neural-network><deep-learning><text-mining><social-network-analysis>","1",""
"78542","2020-07-30 14:06:26","4","98","<machine-learning><random-forest><decision-trees><xgboost>","1",""
"78544","2020-07-30 14:42:20","0","55","<supervised-learning><tsne>","1",""
"78545","2020-07-30 14:46:36","0","34","<machine-learning><scikit-learn>","0",""
"78549","2020-07-30 15:40:08","1","55","<statistics><correlation><anova><exploratory-factor-analysis>","1",""
"78551","2020-07-30 16:03:22","0","59","<python><statistics><data-science-model><data-analysis>","1",""
"78552","2020-07-30 16:26:07","1","20","<data-cleaning>","0",""
"78555","2020-07-30 17:04:47","0","40","<machine-learning><linear-algebra>","1",""
"78556","2020-07-30 17:51:12","-1","325","<nlp><bert><transformer><openai-gpt>","1",""
"78557","2020-07-30 17:59:18","0","32","<machine-learning><neural-network><deep-learning><preprocessing><normalization>","0",""
"78561","2020-07-30 21:42:51","0","93","<python><keras><image-classification><prediction>","0",""
"78564","2020-07-30 22:55:38","0","19","<machine-learning><nlp><named-entity-recognition><text-classification><sequence-to-sequence>","0",""
"78565","2020-07-30 23:33:29","0","14","<python><keras><tensorflow>","0",""
"78566","2020-07-30 23:58:34","0","176","<python>","2",""
"79566","2020-07-31 01:11:27","0","70","<optimization><batch-normalization><mathematics>","0",""
"79567","2020-07-31 02:19:45","0","80","<visualization><tableau>","1",""
"79568","2020-07-31 02:37:49","0","42","<machine-learning><machine-learning-model><data-science-model><model-selection>","1",""
"79570","2020-07-31 06:00:08","3","136","<data-mining><preprocessing><one-hot-encoding><crisp-dm>","1",""
"79572","2020-07-31 06:42:23","1","81","<machine-learning><active-learning>","2",""
"79578","2020-07-31 08:21:50","0","41","<dataset><cnn><vgg16><pretraining>","1",""
"79579","2020-07-31 09:04:44","1","71","<machine-learning><scikit-learn><confusion-matrix>","2",""
"79583","2020-07-31 10:03:54","0","23","<machine-learning><nlp><word2vec>","0",""
"79584","2020-07-31 10:09:45","-1","31","<neural-network><deep-learning><cnn><image-classification>","1",""
"79589","2020-07-31 13:02:15","0","18","<machine-learning><matrix-factorisation><field-aware-factorization-machines>","1",""
"68166","2020-02-16 09:50:34","1","43","<recommender-system>","1",""
"68167","2020-02-16 10:13:27","2","48","<deep-learning><nlp><sequence-to-sequence><noise>","1",""
"68168","2020-02-16 10:33:03","0","12","<machine-learning><neural-network><deep-learning>","1",""
"68172","2020-02-16 10:57:10","1","346","<nlp><automatic-summarization>","1",""
"68176","2020-02-16 13:29:46","1","31","<data-science-model><pytorch><model-selection>","1",""
"68177","2020-02-16 13:30:42","1","8","<sentiment-analysis>","0",""
"68179","2020-02-16 14:17:19","0","141","<time-series><regression>","1",""
"68182","2020-02-16 15:27:11","0","15","<cross-validation>","1",""
"68184","2020-02-16 16:12:22","0","451","<python><time-series><statsmodels>","1",""
"68186","2020-02-16 16:50:15","0","42","<dataset><visualization><heatmap>","1","1"
"68189","2020-02-16 17:54:36","1","49","<linear-regression>","1",""
"68190","2020-02-16 18:14:21","4","125","<machine-learning><python><neural-network><reinforcement-learning>","1","2"
"68194","2020-02-16 23:37:14","1","2678","<python><python-3.x>","2",""
"68197","2020-02-17 01:47:32","0","20","<machine-learning><scikit-learn>","1",""
"68200","2020-02-17 02:28:17","0","49","<web-scraping>","1",""
"68202","2020-02-17 04:12:26","0","44","<classification><xgboost><cross-validation><multilabel-classification>","2",""
"68203","2020-02-17 05:02:55","2","36","<scikit-learn><cross-validation><overfitting><feature-scaling>","1",""
"68204","2020-02-17 05:46:10","1","201","<deep-learning><dataset><image-classification><pytorch><colab>","0",""
"68205","2020-02-17 06:34:36","2","78","<machine-learning><deep-learning><classification><data-mining><regression>","2",""
"68207","2020-02-17 07:12:14","2","151","<machine-learning><deep-learning><keras><training><metric>","1","1"
"68209","2020-02-17 07:52:41","1","114","<machine-learning><regression><loss-function><ranking>","1","1"
"68220","2020-02-17 09:55:54","0","582","<machine-learning><nlp><sequence-to-sequence><transformer><attention-mechanism>","3",""
"68221","2020-02-17 10:08:35","1","46","<neural-network><deep-learning><rnn>","1",""
"68222","2020-02-17 10:11:15","1","828","<python><performance><pyspark><distribution><data-engineering>","3","1"
"68226","2020-02-17 10:28:37","1","30","<deep-learning><object-detection>","1",""
"68231","2020-02-17 13:15:47","1","140","<neural-network><accuracy><model-selection><data-augmentation>","2",""
"79591","2020-07-31 14:26:20","0","63","<python><r><random-forest>","1",""
"79593","2020-07-31 15:39:26","0","108","<tensorflow><rnn>","0",""
"79595","2020-07-31 16:15:14","0","29","<machine-learning><neural-network><cnn><lstm>","1",""
"79597","2020-07-31 16:58:03","0","16","<machine-learning><deep-learning><cnn>","0",""
"79598","2020-07-31 17:17:08","0","24","<machine-learning><scikit-learn><feature-engineering>","1",""
"79599","2020-07-31 17:41:31","0","58","<classification><logistic-regression><binary><linearly-separable>","0",""
"79601","2020-07-31 18:12:21","1","189","<machine-learning><classification><multiclass-classification>","1",""
"79602","2020-07-31 18:20:27","1","35","<svm><math>","1",""
"79607","2020-07-31 22:06:33","0","38","<neural-network><backpropagation>","1",""
"79611","2020-08-01 00:39:36","0","37","<boosting><adaboost>","0",""
"79612","2020-08-01 00:39:37","1","39","<nlp><dataset><text-mining><natural-language-process><text-classification>","1",""
"79616","2020-08-01 06:21:21","0","84","<r><regression><rstudio><dummy-variables>","1",""
"79618","2020-08-01 08:23:57","0","149","<tensorflow><natural-language-process><sentiment-analysis><python-3.x><openai-gpt>","0",""
"79619","2020-08-01 09:07:22","0","7","<machine-learning><gradient-descent><linearly-separable>","0",""
"79623","2020-08-01 10:46:03","0","52","<linear-regression><linear-algebra><normal-equation>","1",""
"79627","2020-08-01 11:48:35","0","646","<machine-learning>","1",""
"79628","2020-08-01 12:35:19","1","47","<scikit-learn><pca><plotting><tsne>","0",""
"79633","2020-08-01 14:06:08","2","106","<machine-learning><statistics><feature-selection><outlier>","1",""
"79634","2020-08-01 14:17:55","0","14","<deep-learning><cnn><image-classification><image-recognition><opencv>","0",""
"79635","2020-08-01 14:18:21","0","39","<python><neural-network><implementation>","0",""
"79636","2020-08-01 15:18:59","0","250","<python><pandas>","1",""
"79637","2020-08-01 15:30:14","1","189","<statistics><categorical-data><explainable-ai><partial-dependence-plot>","0","1"
"79638","2020-08-01 17:08:29","1","164","<python><neural-network><keras><tensorflow>","1",""
"79640","2020-08-01 17:46:45","1","24","<machine-learning><classification><class-imbalance><binary>","1",""
"79642","2020-08-01 18:39:43","2","50","<deep-learning><pytorch><torch><library><fastai>","1",""
"79645","2020-08-01 19:27:37","0","30","<deep-learning><classification><nlp><pytorch>","0",""
"79647","2020-08-01 22:30:17","2","77","<machine-learning><deep-learning><keras><lstm><rnn>","0",""
"79648","2020-08-01 23:45:48","0","25","<keras><scikit-learn><nlp><tokenization>","1",""
"79649","2020-08-02 00:26:36","0","27","<neural-network><tensorflow><python-3.x>","1","1"
"79650","2020-08-02 01:27:40","1","30","<machine-learning><predictive-modeling><loss-function><bayesian><sparse>","0",""
"79651","2020-08-02 05:03:16","2","30","<graphs><javascript>","0",""
"79653","2020-08-02 05:40:26","0","28","<neural-network><deep-learning><tensorflow>","1","1"
"79659","2020-08-02 10:14:07","0","14","<computer-vision><3d-reconstruction>","0",""
"79660","2020-08-02 10:47:57","0","178","<machine-learning><pca><k-nn>","1",""
"79661","2020-08-02 11:01:45","0","32","<neural-network><pca>","1",""
"79664","2020-08-02 14:36:27","0","20","<neural-network><implementation>","0",""
"79667","2020-08-02 15:43:42","1","37","<machine-learning><statistics><natural-language-process><hypothesis-testing>","1",""
"79669","2020-08-02 16:07:13","1","68","<machine-learning><neural-network><deep-learning><nlp>","1",""
"79671","2020-08-02 16:42:59","1","102","<machine-learning><neural-network><deep-learning>","1",""
"79676","2020-08-02 17:29:25","-2","44","<neural-network><keras><tensorflow>","1",""
"79682","2020-08-02 22:25:35","1","73","<nlp><named-entity-recognition>","2",""
"79684","2020-08-03 00:37:04","0","38","<data-science-model><correlation><distribution>","1",""
"79686","2020-08-03 01:21:59","0","24","<time-series><pandas><dataframe><matplotlib><plotting>","1",""
"79689","2020-08-03 02:45:24","0","41","<visualization><matplotlib><plotting><ggplot2>","1",""
"79690","2020-08-03 04:45:36","1","28","<machine-learning><neural-network><time-series><feature-engineering><recurrent-neural-net>","1",""
"68235","2020-02-17 14:18:32","0","55","<neural-network><cnn>","1",""
"68236","2020-02-17 14:19:22","1","100","<xgboost><multiclass-classification>","0",""
"68237","2020-02-17 14:52:55","0","164","<classification>","2",""
"68238","2020-02-17 15:00:23","6","75","<reinforcement-learning><policy-gradients>","1",""
"68245","2020-02-17 16:47:33","1","65","<machine-learning><pandas><image-classification><pca><python-3.x>","2",""
"68251","2020-02-17 19:39:34","3","76","<clustering><k-means>","1",""
"68252","2020-02-17 20:32:52","0","53","<machine-learning><deep-learning>","2",""
"68255","2020-02-17 21:25:40","2","28","<machine-learning><classification><scikit-learn><time-series><supervised-learning>","1",""
"68256","2020-02-17 21:32:09","1","35","<python><deep-learning><tensorflow><lstm><predict>","0",""
"68260","2020-02-17 23:19:20","1","48","<object-detection>","2",""
"68263","2020-02-18 02:33:43","1","49","<xgboost><feature-engineering><lightgbm>","1",""
"68264","2020-02-18 02:48:21","1","22","<cnn><image-classification><text><bert>","0",""
"68265","2020-02-18 03:06:37","1","379","<python><keras><tensorflow><computer-vision><object-detection>","1","1"
"68269","2020-02-18 05:31:11","1","111","<python><keras><scala>","1",""
"68270","2020-02-18 06:19:15","1","68","<linear-regression><correlation><heatmap>","1",""
"68272","2020-02-18 08:01:49","1","15","<regression><feature-selection><random-forest><multi-output>","0",""
"68273","2020-02-18 08:05:38","1","52","<python><neural-network><tensorflow><statistics><preprocessing>","0",""
"68275","2020-02-18 08:40:33","0","343","<machine-learning><tensorflow><opencv><ocr><tesseract>","1",""
"68277","2020-02-18 09:08:05","1","25","<feature-selection><linear-regression><statsmodels>","1",""
"68281","2020-02-18 11:49:10","0","2263","<python><keras><tensorflow>","2",""
"68283","2020-02-18 12:52:59","1","151","<deep-learning><keras><vgg16>","2",""
"68284","2020-02-18 13:07:10","0","32","<tensorflow><computer-vision><object-detection><labels>","1","1"
"68287","2020-02-18 13:58:27","3","60","<machine-learning><feature-selection><random-forest><cross-validation>","1","1"
"68291","2020-02-18 16:03:01","1","328","<python><decision-trees><cross-validation><grid-search>","2",""
"68292","2020-02-18 16:50:03","2","31","<machine-learning><naive-bayes-classifier><gaussian>","1",""
"68293","2020-02-18 17:24:18","1","642","<machine-learning><class-imbalance><f1score>","1",""
"68297","2020-02-18 18:06:40","1","31","<reinforcement-learning><optimization><evaluation><policy-gradients>","1",""
"68298","2020-02-18 18:06:43","3","109","<dataset><data><visualization><sensors>","1",""
"68299","2020-02-18 19:08:19","2","42","<neural-network><time-series><lstm>","1",""
"68300","2020-02-18 19:11:03","2","74","<machine-learning><probability><naive-bayes-classifier><bayesian><gaussian>","1",""
"68305","2020-02-18 22:15:50","1","18","<r><time-series><normalization>","0",""
"68306","2020-02-18 22:34:22","1","150","<deep-learning><tensorflow><transfer-learning>","1","1"
"68316","2020-02-19 04:14:39","0","17","<categorical-data>","1",""
"68318","2020-02-19 04:30:29","3","880","<python><neural-network><activation-function>","1",""
"68320","2020-02-19 05:58:57","1","23","<plotting><arima>","0",""
"68322","2020-02-19 07:29:57","1","54","<machine-learning><prediction><accuracy><confusion-matrix>","1","1"
"68327","2020-02-19 09:18:08","4","899","<activation-function>","6",""
"68329","2020-02-19 10:15:54","2","30","<machine-learning><scikit-learn><random-forest><cross-validation><pipelines>","1",""
"68331","2020-02-19 10:18:11","3","8694","<python><neural-network><keras><loss-function>","2","1"
"68335","2020-02-19 09:50:53","0","76","<reinforcement-learning>","2",""
"68336","2020-02-19 12:36:54","1","783","<keras>","1","1"
"68339","2020-02-19 13:32:35","1","114","<audio-recognition>","1",""
"68340","2020-02-19 13:44:39","1","15","<regression><regularization><finance><lasso>","0",""
"68342","2020-02-19 13:46:11","2","162","<python><clustering><pandas><k-means><numpy>","1",""
